date,delay,distance,origin,destination
1221000,2,501,BWI,ATL
1220610,-2,355,BWI,DTW
1221115,63,501,BWI,ATL
1220730,74,1620,BWI,SLC
1221230,9,501,BWI,ATL
1221450,8,501,BWI,ATL
1221650,-2,813,BWI,MSP
1221450,50,355,BWI,DTW
1221225,-6,813,BWI,MSP
1231740,81,1620,BWI,SLC
1230630,-6,813,BWI,MSP
1231630,-1,501,BWI,ATL
1231710,-4,355,BWI,DTW
1231900,1,501,BWI,ATL
1231312,-5,355,BWI,DTW
1230615,-2,501,BWI,ATL
1230730,-10,501,BWI,ATL
1230950,0,355,BWI,DTW
1231745,27,501,BWI,ATL
1230845,-4,501,BWI,ATL
1231000,-4,501,BWI,ATL
1230610,-5,355,BWI,DTW
1231115,-5,501,BWI,ATL
1230730,53,1620,BWI,SLC
1231230,-6,501,BWI,ATL
1231450,-4,501,BWI,ATL
1231650,32,813,BWI,MSP
1231450,-5,355,BWI,DTW
1231225,-5,813,BWI,MSP
1241740,35,1620,BWI,SLC
1240630,-5,813,BWI,MSP
1241630,-3,501,BWI,ATL
1241710,-3,355,BWI,DTW
1241900,126,501,BWI,ATL
1241312,-5,355,BWI,DTW
1240615,-6,501,BWI,ATL
1240730,-2,501,BWI,ATL
1240950,145,355,BWI,DTW
1241745,1,501,BWI,ATL
1240845,-1,501,BWI,ATL
1241000,2,501,BWI,ATL
1240610,-4,355,BWI,DTW
1241115,2,501,BWI,ATL
1240730,-5,1620,BWI,SLC
1241230,-3,501,BWI,ATL
1241450,0,501,BWI,ATL
1241650,16,813,BWI,MSP
1241450,-4,355,BWI,DTW
1241225,-4,813,BWI,MSP
1250830,-5,813,BWI,MSP
1251630,-4,501,BWI,ATL
1251710,-5,355,BWI,DTW
1251312,-7,355,BWI,DTW
1250615,-5,501,BWI,ATL
1250730,-6,501,BWI,ATL
1250945,-1,355,BWI,DTW
1251745,-1,501,BWI,ATL
1251000,-4,501,BWI,ATL
1250610,14,355,BWI,DTW
1251115,21,501,BWI,ATL
1250730,-5,1620,BWI,SLC
1251230,-2,501,BWI,ATL
1261740,170,1620,BWI,SLC
1261630,14,501,BWI,ATL
1261710,6,355,BWI,DTW
1261900,-7,501,BWI,ATL
1261300,-7,355,BWI,DTW
1260615,-6,501,BWI,ATL
1260730,-3,501,BWI,ATL
1261745,6,501,BWI,ATL
1261000,-6,501,BWI,ATL
1261115,-4,501,BWI,ATL
1260730,-1,1620,BWI,SLC
1261230,-5,501,BWI,ATL
1261450,-6,501,BWI,ATL
1261650,-10,813,BWI,MSP
1261450,39,355,BWI,DTW
1261225,17,813,BWI,MSP
1271740,5,1620,BWI,SLC
1270630,-6,813,BWI,MSP
1271630,-1,501,BWI,ATL
1271710,-2,355,BWI,DTW
1271900,-6,501,BWI,ATL
1271312,-8,355,BWI,DTW
1270615,-5,501,BWI,ATL
1270730,-5,501,BWI,ATL
1270950,16,355,BWI,DTW
1271745,0,501,BWI,ATL
1270845,-8,501,BWI,ATL
1271000,-9,501,BWI,ATL
1270610,-1,355,BWI,DTW
1271115,16,501,BWI,ATL
1270730,-3,1620,BWI,SLC
1271230,-5,501,BWI,ATL
1271450,-4,501,BWI,ATL
1271650,-7,813,BWI,MSP
1271450,-7,355,BWI,DTW
1271225,-6,813,BWI,MSP
1280630,-10,813,BWI,MSP
1281630,76,501,BWI,ATL
1281710,-4,355,BWI,DTW
1281900,0,501,BWI,ATL
1281312,-3,355,BWI,DTW
1280615,0,501,BWI,ATL
1280730,0,501,BWI,ATL
1280950,0,355,BWI,DTW
1281745,0,501,BWI,ATL
1280845,0,501,BWI,ATL
1281000,0,501,BWI,ATL
1280610,-9,355,BWI,DTW
1281115,0,501,BWI,ATL
1280730,-4,1620,BWI,SLC
1281230,0,501,BWI,ATL
1281450,31,501,BWI,ATL
1281650,-8,813,BWI,MSP
1281450,-5,355,BWI,DTW
1281225,-5,813,BWI,MSP
1290630,-3,813,BWI,MSP
1291630,0,501,BWI,ATL
1291710,4,355,BWI,DTW
1291900,0,501,BWI,ATL
1291312,-3,355,BWI,DTW
1290615,0,501,BWI,ATL
1290730,129,501,BWI,ATL
1290950,4,355,BWI,DTW
1291745,187,501,BWI,ATL
1290845,67,501,BWI,ATL
1291000,0,501,BWI,ATL
1290610,2,355,BWI,DTW
1291115,224,501,BWI,ATL
1290730,-3,1620,BWI,SLC
1291230,0,501,BWI,ATL
1291450,0,501,BWI,ATL
1291650,-4,813,BWI,MSP
1291450,413,355,BWI,DTW
1291225,-5,813,BWI,MSP
1301740,80,1620,BWI,SLC
1300630,88,813,BWI,MSP
1301630,0,501,BWI,ATL
1301710,9,355,BWI,DTW
1301900,92,501,BWI,ATL
1301312,92,355,BWI,DTW
1300615,0,501,BWI,ATL
1300730,93,501,BWI,ATL
1300950,75,355,BWI,DTW
1301745,140,501,BWI,ATL
1300845,0,501,BWI,ATL
1301000,0,501,BWI,ATL
1300610,3,355,BWI,DTW
1301115,0,501,BWI,ATL
1300730,15,1620,BWI,SLC
1301230,-4,501,BWI,ATL
1301450,337,501,BWI,ATL
1301650,4,813,BWI,MSP
1301450,48,355,BWI,DTW
1301225,124,813,BWI,MSP
1311740,38,1620,BWI,SLC
1310630,-4,813,BWI,MSP
1311630,84,501,BWI,ATL
1311710,7,355,BWI,DTW
1311900,-6,501,BWI,ATL
1311312,45,355,BWI,DTW
1310615,0,501,BWI,ATL
1310730,4,501,BWI,ATL
1310950,20,355,BWI,DTW
1310845,-1,501,BWI,ATL
1311000,12,501,BWI,ATL
1310610,0,355,BWI,DTW
1311115,-3,501,BWI,ATL
1311745,67,501,BWI,ATL
1310730,15,1620,BWI,SLC
1311230,-2,501,BWI,ATL
1311450,0,501,BWI,ATL
1311650,6,813,BWI,MSP
1311450,0,355,BWI,DTW
1311225,93,813,BWI,MSP
1010919,-7,147,BWI,EWR
1021508,0,147,BWI,EWR
1020527,5,147,BWI,EWR
1021001,11,273,BWI,CLE
1020919,26,147,BWI,EWR
1031509,0,147,BWI,EWR
1030527,0,147,BWI,EWR
1031001,2,273,BWI,CLE
1030919,0,147,BWI,EWR
1041001,45,273,BWI,CLE
1041245,0,355,BWI,DTW
1040532,0,147,BWI,EWR
1051509,0,147,BWI,EWR
1061509,43,147,BWI,EWR
1060527,13,147,BWI,EWR
1061001,0,273,BWI,CLE
1060925,0,147,BWI,EWR
1070935,4,147,BWI,EWR
1071334,0,273,BWI,CLE
1071138,0,540,BWI,ORD
1071719,0,147,BWI,EWR
1081339,19,273,BWI,CLE
1080935,40,147,BWI,EWR
1081719,93,147,BWI,EWR
1091337,21,147,BWI,EWR
1090935,-5,147,BWI,EWR
1091719,-2,147,BWI,EWR
1101337,67,147,BWI,EWR
1100935,9,147,BWI,EWR
1101719,6,147,BWI,EWR
1121337,14,147,BWI,EWR
1121719,-3,147,BWI,EWR
1131337,100,147,BWI,EWR
1130935,59,147,BWI,EWR
1131719,9,147,BWI,EWR
1141334,-1,273,BWI,CLE
1141719,-4,147,BWI,EWR
1151339,95,273,BWI,CLE
1150935,275,147,BWI,EWR
1151719,-6,147,BWI,EWR
1161337,18,147,BWI,EWR
1160935,31,147,BWI,EWR
1161719,13,147,BWI,EWR
1171337,13,147,BWI,EWR
1170935,19,147,BWI,EWR
1171719,-8,147,BWI,EWR
1191337,-10,147,BWI,EWR
1191719,-8,147,BWI,EWR
1201337,-7,147,BWI,EWR
1200935,1,147,BWI,EWR
1201719,1,147,BWI,EWR
1211334,251,273,BWI,CLE
1211719,0,147,BWI,EWR
1221339,-4,273,BWI,CLE
1220935,0,147,BWI,EWR
1221719,8,147,BWI,EWR
1231337,29,147,BWI,EWR
1230935,78,147,BWI,EWR
1231719,-4,147,BWI,EWR
1241337,38,147,BWI,EWR
1240935,-5,147,BWI,EWR
1241719,2,147,BWI,EWR
1261337,-7,147,BWI,EWR
1261719,-5,147,BWI,EWR
1271337,29,147,BWI,EWR
1270935,24,147,BWI,EWR
1271719,31,147,BWI,EWR
1281334,0,273,BWI,CLE
1281719,1,147,BWI,EWR
1291339,6,273,BWI,CLE
1290935,32,147,BWI,EWR
1291719,-9,147,BWI,EWR
1301337,-2,147,BWI,EWR
1300935,1,147,BWI,EWR
1301719,-8,147,BWI,EWR
1311337,-10,147,BWI,EWR
1310935,103,147,BWI,EWR
1311719,0,147,BWI,EWR
1012100,4,353,BWI,DAY
1011945,38,1830,BWI,LAS
1010755,-1,501,BWI,ATL
1011305,16,732,BWI,TPA
1011805,38,804,BWI,FLL
1012032,59,804,BWI,FLL
1011439,6,804,BWI,FLL
1010907,3,799,BWI,RSW
1011656,1,353,BWI,DAY
1012125,12,501,BWI,ATL
1011915,18,799,BWI,RSW
1012109,10,684,BWI,MCO
1011618,-2,804,BWI,FLL
1011527,-4,732,BWI,TPA
1011242,-4,501,BWI,ATL
1010904,31,684,BWI,MCO
1011835,-1,684,BWI,MCO
1012245,3,321,BWI,BOS
1011325,-9,840,BWI,MCI
1022100,0,353,BWI,DAY
1021945,123,1830,BWI,LAS
1020755,8,501,BWI,ATL
1021305,145,732,BWI,TPA
1022030,56,501,BWI,ATL
1021805,25,804,BWI,FLL
1022032,205,804,BWI,FLL
1021439,57,804,BWI,FLL
1020907,4,799,BWI,RSW
1021656,12,353,BWI,DAY
1021236,35,353,BWI,DAY
1020916,14,684,BWI,MCO
1021915,127,799,BWI,RSW
1022109,150,684,BWI,MCO
1021618,128,804,BWI,FLL
1021527,2,732,BWI,TPA
1021835,13,684,BWI,MCO
1022245,0,321,BWI,BOS
1021325,125,840,BWI,MCI
1022000,28,501,BWI,ATL
1032100,161,353,BWI,DAY
1031945,81,1830,BWI,LAS
1030755,28,501,BWI,ATL
1031305,9,732,BWI,TPA
1032030,72,501,BWI,ATL
1031805,12,804,BWI,FLL
1032032,18,804,BWI,FLL
1031439,27,804,BWI,FLL
1030907,10,799,BWI,RSW
1031656,139,353,BWI,DAY
1031236,42,353,BWI,DAY
1030916,46,684,BWI,MCO
1031915,21,799,BWI,RSW
1032109,51,684,BWI,MCO
1031618,20,804,BWI,FLL
1031527,45,732,BWI,TPA
1031835,43,684,BWI,MCO
1032245,61,321,BWI,BOS
1031325,23,840,BWI,MCI
1032000,50,501,BWI,ATL
1041945,73,1830,BWI,LAS
1041020,66,353,BWI,DAY
1041805,218,799,BWI,RSW
1041120,24,799,BWI,RSW
1041810,39,684,BWI,MCO
1041206,26,501,BWI,ATL
1041338,17,840,BWI,MCI
1041948,76,353,BWI,DAY
1041424,92,321,BWI,BOS
1041759,79,501,BWI,ATL
1041800,84,804,BWI,FLL
1041300,164,684,BWI,MCO
1041040,20,732,BWI,TPA
1041700,21,684,BWI,MCO
1041948,72,501,BWI,ATL
1041635,80,804,BWI,FLL
1040940,55,804,BWI,FLL
1040610,140,804,BWI,FLL
1040720,3,501,BWI,ATL
1042000,28,501,BWI,ATL
1052100,0,353,BWI,DAY
1051945,28,1830,BWI,LAS
1050755,53,501,BWI,ATL
1051305,42,732,BWI,TPA
1050630,0,501,BWI,ATL
1052030,34,501,BWI,ATL
1051805,88,804,BWI,FLL
1052032,87,804,BWI,FLL
1051439,18,804,BWI,FLL
1050907,9,799,BWI,RSW
1051656,-3,353,BWI,DAY
1051236,6,353,BWI,DAY
1050916,28,684,BWI,MCO
1051915,145,799,BWI,RSW
1052109,46,684,BWI,MCO
1051618,18,804,BWI,FLL
1051527,0,732,BWI,TPA
1050855,2,501,BWI,ATL
1051835,134,684,BWI,MCO
1052245,49,321,BWI,BOS
1051325,14,840,BWI,MCI
1052000,20,501,BWI,ATL
1062100,15,353,BWI,DAY
1061940,24,1830,BWI,LAS
1060755,28,501,BWI,ATL
1061305,2,732,BWI,TPA
1062030,18,501,BWI,ATL
1061805,22,804,BWI,FLL
1062032,41,804,BWI,FLL
1061439,3,804,BWI,FLL
1060907,15,799,BWI,RSW
1061656,-3,353,BWI,DAY
1061236,307,353,BWI,DAY
1060916,-4,684,BWI,MCO
1062109,24,684,BWI,MCO
1061618,40,804,BWI,FLL
1061527,4,732,BWI,TPA
1060600,6,501,BWI,ATL
1061835,19,684,BWI,MCO
1062245,-2,321,BWI,BOS
1061325,22,840,BWI,MCI
1071915,28,501,BWI,ATL
1072030,55,501,BWI,ATL
1071022,22,684,BWI,MCO
1071210,25,321,BWI,BOS
1071217,22,353,BWI,DAY
1071445,85,804,BWI,FLL
1072128,8,353,BWI,DAY
1071355,11,321,BWI,BOS
1071451,27,732,BWI,TPA
1072115,2,684,BWI,MCO
1070755,35,501,BWI,ATL
1071755,12,804,BWI,FLL
1071700,16,684,BWI,MCO
1071200,10,799,BWI,RSW
1071035,10,804,BWI,FLL
1070808,65,732,BWI,TPA
1071927,45,1830,BWI,LAS
1081915,-3,501,BWI,ATL
1082030,-5,501,BWI,ATL
1081022,-3,684,BWI,MCO
1081210,-4,321,BWI,BOS
1081217,37,353,BWI,DAY
1081445,46,804,BWI,FLL
1082128,17,353,BWI,DAY
1081355,4,321,BWI,BOS
1081451,2,732,BWI,TPA
1082115,6,684,BWI,MCO
1080755,66,501,BWI,ATL
1081755,-2,804,BWI,FLL
1081700,10,684,BWI,MCO
1081200,-3,799,BWI,RSW
1081035,2,804,BWI,FLL
1080808,0,732,BWI,TPA
1081927,13,1830,BWI,LAS
1091958,9,501,BWI,ATL
1092030,-8,501,BWI,ATL
1091022,0,684,BWI,MCO
1091210,0,321,BWI,BOS
1091217,-5,353,BWI,DAY
1091445,13,804,BWI,FLL
1092128,11,353,BWI,DAY
1091355,54,321,BWI,BOS
1091451,13,732,BWI,TPA
1092115,-4,684,BWI,MCO
1090755,3,501,BWI,ATL
1091755,65,804,BWI,FLL
1091700,1,684,BWI,MCO
1091200,-5,799,BWI,RSW
1091035,-3,804,BWI,FLL
1090808,3,732,BWI,TPA
1091927,24,1830,BWI,LAS
1101958,33,501,BWI,ATL
1102030,61,501,BWI,ATL
1101022,34,684,BWI,MCO
1101210,13,321,BWI,BOS
1101217,3,353,BWI,DAY
1101445,-3,804,BWI,FLL
1102128,1,353,BWI,DAY
1101355,17,321,BWI,BOS
1101451,4,732,BWI,TPA
1102115,-3,684,BWI,MCO
1100755,0,501,BWI,ATL
1101755,39,804,BWI,FLL
1101700,-10,684,BWI,MCO
1101200,3,799,BWI,RSW
1101035,1,804,BWI,FLL
1100808,7,732,BWI,TPA
1101927,21,1830,BWI,LAS
1111823,62,501,BWI,ATL
1111741,6,804,BWI,FLL
1111945,7,501,BWI,ATL
1111439,30,684,BWI,MCO
1111150,24,799,BWI,RSW
1111005,10,321,BWI,BOS
1111855,22,353,BWI,DAY
1111220,18,353,BWI,DAY
1111311,12,321,BWI,BOS
1112115,-8,684,BWI,MCO
1110755,-4,501,BWI,ATL
1111035,-1,804,BWI,FLL
1111005,10,732,BWI,TPA
1111927,63,1830,BWI,LAS
1111553,41,732,BWI,TPA
1111020,-1,684,BWI,MCO
1121958,-1,501,BWI,ATL
1122030,-4,501,BWI,ATL
1121022,0,684,BWI,MCO
1121210,6,321,BWI,BOS
1121217,8,353,BWI,DAY
1121445,-1,804,BWI,FLL
1122128,6,353,BWI,DAY
1121305,-7,501,BWI,ATL
1121355,14,321,BWI,BOS
1121451,6,732,BWI,TPA
1122115,-4,684,BWI,MCO
1120755,-6,501,BWI,ATL
1121755,-7,804,BWI,FLL
1121700,-6,684,BWI,MCO
1121200,-10,799,BWI,RSW
1121035,0,804,BWI,FLL
1120808,-7,732,BWI,TPA
1121927,0,1830,BWI,LAS
1131958,-7,501,BWI,ATL
1132050,-9,501,BWI,ATL
1131022,10,684,BWI,MCO
1131210,4,321,BWI,BOS
1131217,-2,353,BWI,DAY
1131445,-8,804,BWI,FLL
1132128,-6,353,BWI,DAY
1131355,-6,321,BWI,BOS
1131451,-2,732,BWI,TPA
1132115,-5,684,BWI,MCO
1130755,-3,501,BWI,ATL
1131755,32,804,BWI,FLL
1131700,-5,684,BWI,MCO
1131200,8,799,BWI,RSW
1131035,2,804,BWI,FLL
1130808,-2,732,BWI,TPA
1131927,-3,1830,BWI,LAS
1141915,-2,501,BWI,ATL
1142030,-6,501,BWI,ATL
1141022,-6,684,BWI,MCO
1141210,0,321,BWI,BOS
1141217,-5,353,BWI,DAY
1141445,-5,804,BWI,FLL
1142128,-14,353,BWI,DAY
1141451,-3,732,BWI,TPA
1142115,-4,684,BWI,MCO
1140755,-2,501,BWI,ATL
1141755,15,804,BWI,FLL
1141700,-3,684,BWI,MCO
1141200,-2,799,BWI,RSW
1141035,-2,804,BWI,FLL
1140808,-5,732,BWI,TPA
1141927,9,1830,BWI,LAS
1151915,-1,501,BWI,ATL
1152030,-2,501,BWI,ATL
1151022,33,684,BWI,MCO
1151210,0,321,BWI,BOS
1151217,-12,353,BWI,DAY
1151445,-4,804,BWI,FLL
1152128,38,353,BWI,DAY
1151451,7,732,BWI,TPA
1152115,-1,684,BWI,MCO
1150755,0,501,BWI,ATL
1151755,1,804,BWI,FLL
1151700,-8,684,BWI,MCO
1151200,-2,799,BWI,RSW
1151035,-4,804,BWI,FLL
1150808,-7,732,BWI,TPA
1151927,2,1830,BWI,LAS
1161958,-3,501,BWI,ATL
1162030,-8,501,BWI,ATL
1161022,10,684,BWI,MCO
1161210,1,321,BWI,BOS
1161217,0,353,BWI,DAY
1161445,1,804,BWI,FLL
1162128,-4,353,BWI,DAY
1161355,3,321,BWI,BOS
1161451,35,732,BWI,TPA
1162115,12,684,BWI,MCO
1160755,-2,501,BWI,ATL
1161755,15,804,BWI,FLL
1161700,1,684,BWI,MCO
1161200,49,799,BWI,RSW
1161035,13,804,BWI,FLL
1160808,21,732,BWI,TPA
1161927,22,1830,BWI,LAS
1171958,-10,501,BWI,ATL
1172030,11,501,BWI,ATL
1171022,8,684,BWI,MCO
1171210,-3,321,BWI,BOS
1171217,21,353,BWI,DAY
1171445,41,804,BWI,FLL
1172128,12,353,BWI,DAY
1171355,-2,321,BWI,BOS
1171451,45,732,BWI,TPA
1172115,-7,684,BWI,MCO
1170755,10,501,BWI,ATL
1171755,-7,804,BWI,FLL
1171700,0,684,BWI,MCO
1171200,-1,799,BWI,RSW
1171035,-3,804,BWI,FLL
1170808,-2,732,BWI,TPA
1171927,1,1830,BWI,LAS
1181823,22,501,BWI,ATL
1181741,16,804,BWI,FLL
1181945,-7,501,BWI,ATL
1181439,16,684,BWI,MCO
1181150,4,799,BWI,RSW
1181005,-1,321,BWI,BOS
1181855,19,353,BWI,DAY
1181220,-1,353,BWI,DAY
1181311,-6,321,BWI,BOS
1182115,1,684,BWI,MCO
1180755,46,501,BWI,ATL
1181035,34,804,BWI,FLL
1181005,14,732,BWI,TPA
1181927,-2,1830,BWI,LAS
1181553,27,732,BWI,TPA
1181020,0,684,BWI,MCO
1191958,-1,501,BWI,ATL
1192030,-14,501,BWI,ATL
1191022,-8,684,BWI,MCO
1191210,0,321,BWI,BOS
1191217,0,353,BWI,DAY
1191445,-4,804,BWI,FLL
1192128,-6,353,BWI,DAY
1191305,-6,501,BWI,ATL
1191355,2,321,BWI,BOS
1191451,1,732,BWI,TPA
1192115,-9,684,BWI,MCO
1190755,-6,501,BWI,ATL
1191755,0,804,BWI,FLL
1191700,3,684,BWI,MCO
1191200,3,799,BWI,RSW
1191035,-1,804,BWI,FLL
1190808,-8,732,BWI,TPA
1191927,3,1830,BWI,LAS
1201958,31,501,BWI,ATL
1202050,-1,501,BWI,ATL
1201022,-2,684,BWI,MCO
1201210,9,321,BWI,BOS
1201217,-9,353,BWI,DAY
1201445,-5,804,BWI,FLL
1202128,-3,353,BWI,DAY
1201355,-6,321,BWI,BOS
1201451,-9,732,BWI,TPA
1202115,-5,684,BWI,MCO
1200755,0,501,BWI,ATL
1201755,-5,804,BWI,FLL
1201700,-11,684,BWI,MCO
1201200,-7,799,BWI,RSW
1201035,-5,804,BWI,FLL
1200808,-2,732,BWI,TPA
1201927,19,1830,BWI,LAS
1211915,94,501,BWI,ATL
1212030,118,501,BWI,ATL
1211022,-2,684,BWI,MCO
1211210,0,321,BWI,BOS
1211217,0,353,BWI,DAY
1211445,0,804,BWI,FLL
1212128,-4,353,BWI,DAY
1211355,22,321,BWI,BOS
1211451,0,732,BWI,TPA
1212115,0,684,BWI,MCO
1210755,20,501,BWI,ATL
1211755,0,804,BWI,FLL
1211700,10,684,BWI,MCO
1211200,-6,799,BWI,RSW
1211035,3,804,BWI,FLL
1210808,6,732,BWI,TPA
1211927,193,1830,BWI,LAS
1221915,24,501,BWI,ATL
1222030,-6,501,BWI,ATL
1221022,26,684,BWI,MCO
1221217,-5,353,BWI,DAY
1221445,27,804,BWI,FLL
1222128,37,353,BWI,DAY
1221355,1,321,BWI,BOS
1221451,-3,732,BWI,TPA
1222115,1,684,BWI,MCO
1220755,0,501,BWI,ATL
1221755,6,804,BWI,FLL
1221700,28,684,BWI,MCO
1221200,46,799,BWI,RSW
1221035,16,804,BWI,FLL
1220808,-2,732,BWI,TPA
1221927,18,1830,BWI,LAS
1231958,4,501,BWI,ATL
1232030,-1,501,BWI,ATL
1231022,-1,684,BWI,MCO
1231210,2,321,BWI,BOS
1231217,-11,353,BWI,DAY
1231445,9,804,BWI,FLL
1232128,28,353,BWI,DAY
1231355,-5,321,BWI,BOS
1231451,4,732,BWI,TPA
1232115,-5,684,BWI,MCO
1230755,6,501,BWI,ATL
1231755,14,804,BWI,FLL
1231700,1,684,BWI,MCO
1231200,0,799,BWI,RSW
1231035,12,804,BWI,FLL
1230808,17,732,BWI,TPA
1231927,4,1830,BWI,LAS
1241958,-5,501,BWI,ATL
1242030,-6,501,BWI,ATL
1241022,-1,684,BWI,MCO
1241210,7,321,BWI,BOS
1241217,-5,353,BWI,DAY
1241445,5,804,BWI,FLL
1242128,2,353,BWI,DAY
1241355,2,321,BWI,BOS
1241451,36,732,BWI,TPA
1242115,10,684,BWI,MCO
1240755,3,501,BWI,ATL
1241755,1,804,BWI,FLL
1241700,3,684,BWI,MCO
1241200,0,799,BWI,RSW
1241035,8,804,BWI,FLL
1240808,31,732,BWI,TPA
1241927,5,1830,BWI,LAS
1251823,22,501,BWI,ATL
1251741,15,804,BWI,FLL
1251945,6,501,BWI,ATL
1251439,5,684,BWI,MCO
1251150,16,799,BWI,RSW
1251005,20,321,BWI,BOS
1251855,7,353,BWI,DAY
1251220,1,353,BWI,DAY
1251311,0,321,BWI,BOS
1252115,-9,684,BWI,MCO
1250755,-3,501,BWI,ATL
1251035,82,804,BWI,FLL
1251005,1,732,BWI,TPA
1251927,17,1830,BWI,LAS
1251553,-8,732,BWI,TPA
1251020,12,684,BWI,MCO
1261958,-4,501,BWI,ATL
1262030,-1,501,BWI,ATL
1261022,1,684,BWI,MCO
1261210,8,321,BWI,BOS
1261217,-5,353,BWI,DAY
1261445,14,804,BWI,FLL
1262128,4,353,BWI,DAY
1261305,-7,501,BWI,ATL
1261355,2,321,BWI,BOS
1261451,1,732,BWI,TPA
1262115,38,684,BWI,MCO
1260755,-3,501,BWI,ATL
1261755,-3,804,BWI,FLL
1261700,-4,684,BWI,MCO
1261200,-2,799,BWI,RSW
1261035,-4,804,BWI,FLL
1260808,0,732,BWI,TPA
1261927,13,1830,BWI,LAS
1271958,76,501,BWI,ATL
1272050,-5,501,BWI,ATL
1271022,-4,684,BWI,MCO
1271210,-9,321,BWI,BOS
1271217,0,353,BWI,DAY
1271445,10,804,BWI,FLL
1272128,-12,353,BWI,DAY
1271355,-4,321,BWI,BOS
1271451,-4,732,BWI,TPA
1272115,-8,684,BWI,MCO
1270755,-2,501,BWI,ATL
1271755,-5,804,BWI,FLL
1271700,-3,684,BWI,MCO
1271200,-1,799,BWI,RSW
1271035,6,804,BWI,FLL
1270808,-5,732,BWI,TPA
1271927,13,1830,BWI,LAS
1281915,0,501,BWI,ATL
1282030,44,501,BWI,ATL
1281022,-3,684,BWI,MCO
1281217,-4,353,BWI,DAY
1281445,6,804,BWI,FLL
1282128,-6,353,BWI,DAY
1281355,11,321,BWI,BOS
1281451,3,732,BWI,TPA
1282115,6,684,BWI,MCO
1280755,0,501,BWI,ATL
1281755,2,804,BWI,FLL
1281700,2,684,BWI,MCO
1281200,-2,799,BWI,RSW
1281035,7,804,BWI,FLL
1280808,-3,732,BWI,TPA
1281927,32,1830,BWI,LAS
1291915,9,501,BWI,ATL
1292030,0,501,BWI,ATL
1291022,36,684,BWI,MCO
1291217,2,353,BWI,DAY
1291445,5,804,BWI,FLL
1292128,6,353,BWI,DAY
1291355,-6,321,BWI,BOS
1291451,-6,732,BWI,TPA
1292115,9,684,BWI,MCO
1290755,7,501,BWI,ATL
1291755,48,804,BWI,FLL
1291700,0,684,BWI,MCO
1291200,1,799,BWI,RSW
1291035,36,804,BWI,FLL
1290808,-1,732,BWI,TPA
1291927,17,1830,BWI,LAS
1301958,3,501,BWI,ATL
1302030,-4,501,BWI,ATL
1301022,2,684,BWI,MCO
1301210,0,321,BWI,BOS
1301217,3,353,BWI,DAY
1301445,-1,804,BWI,FLL
1302128,111,353,BWI,DAY
1301355,4,321,BWI,BOS
1301451,5,732,BWI,TPA
1302115,36,684,BWI,MCO
1300755,0,501,BWI,ATL
1301755,-6,804,BWI,FLL
1301700,5,684,BWI,MCO
1301200,1,799,BWI,RSW
1301035,13,804,BWI,FLL
1300808,0,732,BWI,TPA
1301927,73,1830,BWI,LAS
1311958,-9,501,BWI,ATL
1312030,-11,501,BWI,ATL
1311022,-2,684,BWI,MCO
1311210,-1,321,BWI,BOS
1311217,1,353,BWI,DAY
1311445,-2,804,BWI,FLL
1312128,-9,353,BWI,DAY
1311355,3,321,BWI,BOS
1311451,3,732,BWI,TPA
1312115,-3,684,BWI,MCO
1310755,19,501,BWI,ATL
1311755,-5,804,BWI,FLL
1311700,-7,684,BWI,MCO
1311200,-3,799,BWI,RSW
1311035,5,804,BWI,FLL
1310808,-6,732,BWI,TPA
1311927,10,1830,BWI,LAS
1011255,20,540,BWI,ORD
1010625,-2,540,BWI,ORD
1011505,11,160,BWI,JFK
1012020,0,540,BWI,ORD
1011825,-8,540,BWI,ORD
1021255,148,540,BWI,ORD
1020625,0,540,BWI,ORD
1021505,-2,160,BWI,JFK
1022020,0,540,BWI,ORD
1021825,200,540,BWI,ORD
1031255,15,540,BWI,ORD
1030625,146,540,BWI,ORD
1031505,0,160,BWI,JFK
1032020,0,540,BWI,ORD
1031825,0,540,BWI,ORD
1041255,-9,540,BWI,ORD
1040625,333,540,BWI,ORD
1041505,184,160,BWI,JFK
1042020,29,540,BWI,ORD
1041825,24,540,BWI,ORD
1051255,0,540,BWI,ORD
1051505,87,160,BWI,JFK
1052020,0,540,BWI,ORD
1051825,115,540,BWI,ORD
1061255,0,540,BWI,ORD
1060625,0,540,BWI,ORD
1061505,0,160,BWI,JFK
1062020,0,540,BWI,ORD
1061825,0,540,BWI,ORD
1071255,0,540,BWI,ORD
1070625,0,540,BWI,ORD
1071505,53,160,BWI,JFK
1072020,1,540,BWI,ORD
1071825,258,540,BWI,ORD
1081255,56,540,BWI,ORD
1080625,28,540,BWI,ORD
1081505,0,160,BWI,JFK
1082020,30,540,BWI,ORD
1081825,-6,540,BWI,ORD
1091255,26,540,BWI,ORD
1090625,-6,540,BWI,ORD
1091505,-10,160,BWI,JFK
1092020,0,540,BWI,ORD
1091825,0,540,BWI,ORD
1101255,-7,540,BWI,ORD
1100625,-5,540,BWI,ORD
1101505,14,160,BWI,JFK
1102020,5,540,BWI,ORD
1101825,-6,540,BWI,ORD
1111255,1,540,BWI,ORD
1110625,622,540,BWI,ORD
1111505,0,160,BWI,JFK
1112020,15,540,BWI,ORD
1111825,-7,540,BWI,ORD
1121255,-2,540,BWI,ORD
1121505,-6,160,BWI,JFK
1122020,-13,540,BWI,ORD
1121825,-5,540,BWI,ORD
